m_H032-7M5S	210.6
m_H032-8UZO	253.83333333333334
m_H032-D4PV	251.46666666666667
m_H032-F712	229.6
m_H032-FMUS	187.48333333333332
m_H032-M30L	228.78333333333333
m_H032-P001	360.95
m_H032-P002	553.0833333333334
m_H032-VN5N	226.81666666666666
m_H032-VPVQ	197.41666666666666
m_H032-Y0L3	249.8
m_H032-Y42K	202.86666666666667
t_0008_CRUK_PC_0008_1	286.2
t_0008_CRUK_PC_0008_2	324.51666666666665
t_0056_CRUK_PC_0056	359.9
t_0064_CRUK_PC_0064	340.71666666666664
t_0065_CRUK_PC_0065	258.8666666666667
t_0067_CRUK_PC_0067	355.95
t_0069_CRUK_PC_0069	337.71666666666664
t_0070_CRUK_PC_0070	293.6
t_0071_CRUK_PC_0071	334.05
t_0072_CRUK_PC_0072	282.18333333333334
t_0075_CRUK_PC_0075	364.23333333333335
t_0077_CRUK_PC_0077	325.0
t_0078_CRUK_PC_0078	302.1166666666667
t_0080_CRUK_PC_0080	336.3
t_0082_CRUK_PC_0082	297.3833333333333
t_0084_CRUK_PC_0084	586.8333333333334
t_0086_CRUK_PC_0086	558.0333333333333
t_0089_CRUK_PC_0089	341.7
t_0090_CRUK_PC_0090	353.7
t_0091_CRUK_PC_0091	342.46666666666664
t_0093_CRUK_PC_0093	616.1333333333333
t_0094_CRUK_PC_0094	619.0166666666667
t_1	265.28333333333336
t_10	185.3
t_115	183.23333333333332
t_12	188.96666666666667
t_122	250.05
t_125	237.96666666666667
t_128	232.03333333333333
t_134	252.23333333333332
t_137	220.46666666666667
t_138	219.4
t_139	188.48333333333332
t_141	209.15
t_145	194.4
t_148	193.35
t_15	244.23333333333332
t_151	201.0
t_157	184.36666666666667
t_16	231.93333333333334
t_166	210.78333333333333
t_176	399.6333333333333
t_177	191.88333333333333
t_179	164.55
t_181	220.4
t_188	178.26666666666668
t_192	178.01666666666668
t_199	175.08333333333334
t_2	288.51666666666665
t_20	188.41666666666666
t_23	208.38333333333333
t_244	263.03333333333336
t_25	233.15
t_26	219.43333333333334
t_27	173.1
t_277	229.51666666666668
t_278	185.75
t_282	200.51666666666668
t_283	445.53333333333336
t_290	189.9
t_294	248.03333333333333
t_296	172.16666666666666
t_2a971e32-b0e7-4a3f-8c40-62d69c0307d8	179.3
t_3	181.25
t_30	188.06666666666666
t_306	185.46666666666667
t_308	189.4
t_318	187.98333333333332
t_32	152.25
t_33	181.0
t_342	164.16666666666666
t_343	192.98333333333332
t_356	411.75
t_358	181.0
t_367	189.9
t_371	238.75
t_372	154.41666666666666
t_386	208.1
t_39	198.35
t_393	210.65
t_4	309.06666666666666
t_40e507fb-e285-424b-a98b-362e47a53e4a	466.65
t_4100314	275.1666666666667
t_4100636	261.8
t_4101316	232.11666666666667
t_4101626	213.33333333333334
t_4101815	236.28333333333333
t_4102009	251.81666666666666
t_4103141	207.88333333333333
t_4103434	268.05
t_4103570	243.81666666666666
t_4104105	227.51666666666668
t_4104893	181.45
t_4105105	226.36666666666667
t_4105746	206.3
t_4107137	209.5
t_4107559	226.31666666666666
t_4107990	228.23333333333332
t_4108101	194.21666666666667
t_4108588	189.45
t_4108627	251.25
t_4108988	236.2
t_4108992	184.98333333333332
t_4109142	188.36666666666667
t_4109808	177.43333333333334
t_4109956	262.46666666666664
t_4110120	235.36666666666667
t_4110378	210.51666666666668
t_4110498	206.06666666666666
t_4110996	200.5
t_4111326	181.98333333333332
t_4111337	164.75
t_4112447	266.06666666666666
t_4112512	193.83333333333334
t_4113140	229.5
t_4113191	226.96666666666667
t_4113211	221.28333333333333
t_4113825	254.08333333333334
t_4113971	174.81666666666666
t_4115001	210.43333333333334
t_4116268	238.76666666666668
t_4116738	203.41666666666666
t_4117030	204.96666666666667
t_4119027	191.45
t_4119279	301.5833333333333
t_4119463	211.0
t_4120157	184.91666666666666
t_4120193	180.3
t_4120403	218.98333333333332
t_4120468	213.8
t_4121263	299.9166666666667
t_4121361	208.36666666666667
t_4122063	202.26666666666668
t_4123945	253.88333333333333
t_4124188	232.6
t_4124542	245.6
t_4124795	296.3333333333333
t_4125240	227.65
t_4126473	269.2
t_4127766	258.4
t_4128477	198.36666666666667
t_4128852	321.31666666666666
t_4128970	245.66666666666666
t_4130003	350.7
t_4130051	194.55
t_4130194	215.38333333333333
t_4131095	239.33333333333334
t_4131257	205.6
t_4131738	263.68333333333334
t_4131744	285.5833333333333
t_4132318	234.53333333333333
t_4132950	245.75
t_4133263	281.85
t_4133511	228.18333333333334
t_4133863	204.05
t_4134005	194.56666666666666
t_4134434	224.66666666666666
t_4135099	259.35
t_4135278	235.0
t_4135350	279.51666666666665
t_4136702	199.71666666666667
t_4138464	205.31666666666666
t_4138527	215.78333333333333
t_4138652	225.43333333333334
t_4138885	227.41666666666666
t_4139696	203.03333333333333
t_4140531	211.16666666666666
t_4141476	229.13333333333333
t_4142267	209.21666666666667
t_4142605	293.1166666666667
t_4142761	235.11666666666667
t_4144131	296.81666666666666
t_4144366	180.61666666666667
t_4144633	233.86666666666667
t_4144951	212.11666666666667
t_4145056	267.15
t_4145177	240.38333333333333
t_4145391	213.33333333333334
t_4145528	185.16666666666666
t_4146136	362.71666666666664
t_4146289	299.1333333333333
t_4147081	208.83333333333334
t_4147968	260.7
t_4148261	247.36666666666667
t_4148537	254.41666666666666
t_4148771	255.0
t_4149246	237.88333333333333
t_4150549	274.48333333333335
t_4150895	193.78333333333333
t_4151028	217.4
t_4151471	351.6166666666667
t_4152036	378.73333333333335
t_4156551	204.43333333333334
t_4157186	258.6166666666667
t_4158268	278.51666666666665
t_4158483	221.86666666666667
t_4158726	247.15
t_4158769	225.61666666666667
t_4158933	260.3
t_4159170	278.3
t_4159421	234.23333333333332
t_4160069	194.45
t_4160100	252.53333333333333
t_4160468	245.13333333333333
t_4160810	267.45
t_4161696	260.2
